I	J	Score	Match	NoMatch
147	57	3.42199e+09	11308.9	87091
130	16	6.47282e+09	2012.47	164156
147	39	3.10312e+09	1671.08	86539.4
130	136	1.49598e+09	11364.5	155233
130	13	6.50725e+09	3889.38	160886
147	45	3.49689e+09	8316.51	91636.3
130	76	6.75342e+09	2827.37	161772
147	182	3.40611e+08	8369.48	83993.7
147	98	3.19479e+09	13205.9	72309
147	66	3.13696e+09	1751.11	81982.3
68	107	6.98781e+09	14276	791795
206	206	0.16899	158786	2.36469e-11
87	157	1.25186e+10	28101	384030
147	55	3.08614e+09	2090.18	84152.1
147	34	3.2263e+09	11588.2	80330
147	187	2.71622e+08	15989	66993.8
206	147	1.95006e+09	10086.2	144478
147	33	3.07501e+09	2027.82	83406.3
147	140	3.03548e+08	19868.4	68919.1
147	202	1.16733e+09	2788.33	82331.2
206	178	1.48742e+09	17413.7	92905.1
147	155	2.94104e+08	3478.76	80510.3
147	201	1.26063e+09	7297.66	90781.2
147	205	1.16336e+09	6633.63	79577.1
206	7	2.83496e+09	93658.1	68623
147	32	3.12084e+09	6620.46	83271.9
147	203	1.14869e+09	4719.38	82745.4
147	99	3.08006e+09	4720.59	80828.8
147	59	3.06957e+09	3456.78	84100
206	17	3.43749e+09	30298	113469
147	119	3.13077e+09	1752.96	80160.2
147	41	2.96997e+09	2976.4	81744.8
147	65	3.11612e+09	1594.86	81027.4
147	173	3.38763e+08	1780.59	78176.5
147	161	3.3808e+08	2282.57	80049
206	135	1.49637e+09	53202.7	68456.6
147	204	1.12311e+09	1977.33	79896.8
147	103	3.02345e+09	1189.49	78726.1
147	116	3.06113e+09	1109.15	78650.3
147	53	2.8585e+09	2411.8	78574.4
147	56	2.93362e+09	5370.99	76537.8
206	80	3.75845e+09	53532.1	83774.5
147	38	2.98974e+09	2002.56	82206.9
147	171	3.59115e+08	1507.34	79558.1
147	180	3.22805e+08	1526.87	79770.2
147	93	3.12317e+09	1889.91	81118.9
147	1	2.95564e+09	1405.05	79306.1
206	51	3.45585e+09	47361.3	107370
147	19	2.87604e+09	3078.12	79228.1
147	16	2.84712e+09	1893.47	78011.3
147	136	2.82453e+08	8425.5	71908.7
147	13	2.83867e+09	763.932	77747.9
147	76	3.016e+09	2248.78	76087.5
206	151	1.59309e+09	11349.2	121967
15	15	0.0514527	72008.8	8.18545e-12
15	101	5.75963e+08	15062	56286.6
68	14	6.94756e+09	56826.9	778790
206	54	3.06566e+09	40817.5	118397
15	123	2.23629e+09	16276	55021.2
15	149	2.36685e+09	16082.4	63474.5
87	118	1.77306e+09	97606.6	292795
15	139	2.05155e+09	13240.4	50504.8
206	115	3.93553e+09	36532.8	105985
15	122	1.86549e+09	14892.8	40825.6
15	42	1.94601e+08	9150.25	70044.9
206	170	1.81083e+09	49894.7	101544
15	164	2.62312e+09	21290.4	62780.8
163	36	3.72086e+10	22633.8	1.03638e+06
15	175	2.01527e+09	14295.2	47500.7
15	188	1.93799e+09	14066.1	44703.2
206	27	3.20207e+09	50187.3	81939.1
15	172	2.13003e+09	29141.5	39793
15	22	1.55415e+08	3410.78	65244.4
206	64	3.47873e+09	34325.4	91576.9
15	44	3.91938e+08	8945.75	77411.7
15	197	1.76342e+09	15029	59933.2
206	94	3.86853e+09	53024.6	88083.2
15	108	4.46023e+08	11752.8	42845.2
15	184	1.80216e+09	16319.1	38162.5
15	125	1.68065e+09	14943.8	35054.3
206	183	2.09541e+09	24829.3	129293
15	177	1.70909e+09	14821.9	36053.8
15	152	1.79767e+09	18672.3	35236.5
15	63	7.74014e+08	9772.39	65834.4
206	137	1.43786e+09	34591.8	104264
15	81	4.47769e+08	6571.34	45052.5
15	48	1.15048e+08	8698.6	49807
206	71	3.32057e+09	60621.8	55330.4
15	111	4.74532e+08	19900.1	37517.5
15	138	1.55496e+09	13064.8	34087.9
68	181	2.03155e+10	71531.7	749815
206	12	3.41406e+09	45027.8	96332.1
15	148	2.16638e+09	17590.3	52876.6
15	114	4.51423e+08	9467.49	48593.8
15	141	1.63796e+09	14375.1	35227.7
206	107	3.22568e+09	28844.7	81024.7
15	43	1.03523e+08	8049.86	46603.8
15	113	5.17206e+08	27599.9	41602
206	14	2.60518e+09	70754.1	68661.2
15	153	1.5521e+09	14720.1	31771.9
15	211	1.33308e+09	23662.9	31704.7
87	70	1.06567e+09	46082	299274
15	186	1.73622e+09	23200.3	30349.2
206	181	1.33509e+09	58877.2	66268.4
15	74	4.80566e+08	13947.5	35433
15	106	4.43913e+08	13078.5	36341.3
15	18	1.14443e+08	12779.9	50197.4
206	23	3.07404e+09	36578.5	109892
15	132	1.69396e+09	16044.2	36574.4
15	31	2.47791e+08	11088.9	62046.2
206	110	3.69213e+09	70332.9	63714.8
15	28	1.13926e+08	10715.3	47009.1
15	47	1.40694e+08	8617.33	48566.3
15	117	4.52096e+08	7860.54	38252.8
15	57	1.21963e+08	11418.4	47814.6
206	97	3.49721e+09	36991.5	94288
15	39	1.50974e+08	4453	44590.5
15	45	1.27008e+08	16269.7	44516.2
15	182	1.71358e+09	24750.4	28445.9
206	37	3.25875e+09	25860.5	105224
15	98	4.21402e+08	12187.7	34160.3
15	66	4.3042e+08	12077.3	32489.2
15	55	1.06256e+08	6489.44	40586
206	46	3.0521e+09	27294.5	93061
15	34	1.54913e+08	8339.15	44412.2
15	187	1.44842e+09	13050.5	30765.5
15	33	1.45188e+08	4604.73	41662.5
15	140	1.63206e+09	15310.3	34310.3
206	24	2.94014e+09	26648.9	88561.8
15	202	1.18953e+09	15027.9	30924.7
15	155	1.49635e+09	14269.3	30552.9
15	201	1.48394e+09	13217.5	45694.5
15	205	1.20759e+09	15158.3	31885.6
206	91	2.93382e+09	5409.31	93412.9
15	32	1.22514e+08	5448.48	45276.9
15	203	1.26027e+09	17576.2	30721.7
15	99	4.37915e+08	10589.6	35792.9
68	23	6.18337e+09	121760	720911
15	59	1.16078e+08	7210.39	41179.5
206	10	2.89557e+09	28662.9	89859.2
15	119	4.07581e+08	11040.6	31705.6
15	41	8.79876e+07	6425.34	39128.9
15	65	4.19346e+08	12439.9	31015.5
15	173	1.35601e+09	12822.6	27967.5
206	82	3.00998e+09	7959.81	94241.7
15	161	1.45473e+09	13617.5	29547.1
15	204	1.09593e+09	13640.3	29066.9
15	103	3.82279e+08	11110	29638.6
15	116	3.96174e+08	6605	33987.5
15	53	9.12945e+07	5134.36	36684.9
206	185	1.45287e+09	38202.4	71536.2
15	56	1.0274e+08	5611.93	37130
15	38	1.3487e+08	4566.06	40476.5
15	171	1.42179e+09	13874.1	28024.4
15	180	1.38962e+09	12768.4	29361.8
15	93	3.81203e+08	12432	31410
206	25	3.15543e+09	38467.9	99145.2
15	1	1.26685e+08	4296.83	37247.4
15	19	9.39573e+07	10275.3	32864
15	16	9.63687e+07	4530.24	36207.6
15	136	1.35403e+09	12954.9	28212.4
15	13	1.09025e+08	5119.78	34225.1
15	76	4.04594e+08	13537.8	25631.5
87	134	9.95451e+09	20653.2	253558
74	74	0.00755884	26752.2	-1.59162e-12
206	15	2.56735e+09	38623.1	76774.1
74	106	3.11472e+07	2694.16	24097.3
74	18	3.74651e+08	14923.5	25425.5
74	132	1.13011e+09	4364.31	25626
74	31	5.22818e+08	12278.4	38228.4
206	101	3.19643e+09	58951.9	55785.2
74	28	3.14809e+08	10702.9	24393.2
74	47	3.75161e+08	13144.8	21410.5
74	117	2.07056e+07	2152.71	21332.4
206	123	1.35643e+09	16887.5	97798.1
74	57	3.39409e+08	18127.3	18477.3
74	39	2.52621e+08	4889.18	21526
74	45	3.94294e+08	5412.04	32745.6
74	182	1.16474e+09	5893.2	24674.8
74	98	2.6085e+07	5053.69	18666
206	149	1.32442e+09	62012.5	60932.8
74	66	8.87767e+06	6164.38	15773.8
74	55	2.53369e+08	4162.28	20284.8
74	34	2.46205e+08	11121.9	19001.1
74	187	8.12143e+08	3205.94	17981.7
206	139	1.45785e+09	20355.6	86778
74	33	2.321e+08	3370.05	20268.9
74	140	1.03396e+09	4192.62	22799.6
74	202	7.84868e+08	4010.37	19314
74	155	8.60091e+08	4090.47	18103.4
74	201	1.20832e+09	3431.68	32852
206	122	1.34851e+09	8320.7	90786.2
74	205	8.14696e+08	4055.25	20360.3
74	32	3.09438e+08	5828.82	22268.3
74	203	8.63923e+08	4443.17	21226.4
74	99	2.14894e+07	10462.9	13291.3
74	59	2.87826e+08	5364.82	20396.7
206	42	2.97443e+09	28903.2	93680.4
74	119	1.82933e+07	3080.99	17037
74	41	2.30712e+08	4678.86	18247.1
74	65	1.07173e+07	7587.69	13239.4
74	173	7.02771e+08	3146.51	15015.3
74	161	8.02343e+08	3465.2	17071.1
74	204	6.69941e+08	3211.62	16867.3
206	164	1.55099e+09	16850.9	110609
74	103	1.88375e+07	1477.94	16642.4
74	116	1.7137e+07	1891.41	16072.8
74	53	2.0149e+08	4026.47	15164.5
74	56	2.09847e+08	3794.36	16319.3
74	38	2.12705e+08	4906.29	17508
74	171	7.58499e+08	3667.92	15602.3
206	175	1.35045e+09	11222.7	93961.6
74	180	7.48123e+08	2922.71	16579.2
74	93	2.73508e+07	2196.53	19017.1
74	1	1.8535e+08	2635.18	16280.7
68	110	4.88048e+09	57735.5	772514
74	19	2.19031e+08	6154.2	14356.8
74	16	1.90314e+08	3451.2	14658.3
74	136	7.04195e+08	3110.38	15428.6
74	13	1.74466e+08	2649.91	14066.7
74	76	8.74375e+06	3427.12	13113.9
204	204	0.00380815	13405.6	-2.27374e-12
204	103	3.77603e+08	1351.15	10095.9
204	116	3.78301e+08	1414.86	9876.09
204	53	3.4312e+08	2050.44	10467.2
206	188	1.38427e+09	7082.59	95075.1
204	56	3.71754e+08	1944.77	11495.6
204	38	4.39554e+08	2257.92	13483.1
204	171	1.59007e+08	1870.73	10726.2
204	180	1.54783e+08	1754.25	11074.4
204	93	4.75327e+08	2826.33	11714
204	1	3.49628e+08	1555.35	10687.3
204	19	3.77395e+08	3457.88	10379.8
204	16	3.14307e+08	1737.74	9698.48
204	136	1.51001e+08	1940.81	9924.91
204	13	2.80913e+08	1401.97	8641.35
204	76	3.34992e+08	2486.03	7381.72
206	172	1.02759e+09	31778.4	80544.5
206	22	2.79706e+09	26069.2	85974.4
206	44	3.27514e+09	25748.6	103997
206	197	6.45592e+08	34598.3	83752.3
87	190	8.07707e+09	79126.9	254106
206	108	2.89703e+09	8838.86	89147.5
163	75	3.79237e+10	52750.9	972704
206	184	1.31916e+09	35243.2	62626.8
206	125	1.29937e+09	4575.53	88811
206	177	1.2811e+09	3411.63	90852.6
206	152	1.3179e+09	21421.5	75875.8
206	63	3.20989e+09	53296.5	65698.7
206	81	2.85462e+09	5150.31	89861.9
206	48	2.58817e+09	30276.6	71617.4
206	111	2.96476e+09	6399.07	94406.9
68	97	6.41797e+09	69814.4	757667
206	138	1.24343e+09	17512.7	73028.4
206	148	1.35988e+09	11062.7	102793
206	114	2.9874e+09	42687.3	58762.4
206	141	1.26058e+09	17502.1	75489
206	43	2.48629e+09	25711.3	72330.8
206	113	2.79489e+09	52269	60321.4
206	153	1.22201e+09	17224.4	72655.9
87	49	2.67312e+09	78829.5	337638
206	211	6.20682e+08	21903.1	76853
206	186	1.2995e+09	15098	81840
206	74	2.76213e+09	5159.88	87609
206	106	2.73755e+09	26968.1	65840.1
206	18	2.63898e+09	52489.4	53876.3
206	132	1.23274e+09	20690.8	75316.2
206	31	2.75652e+09	31796.9	84726.6
206	28	2.51884e+09	26282.7	74830.1
206	47	2.55973e+09	31170.3	69401.7
206	117	2.7167e+09	40904	48597.8
206	57	2.56007e+09	28048.6	74572.7
68	37	7.59488e+09	35572.1	791714
206	39	2.36167e+09	26423.1	66008.8
206	45	2.54846e+09	32620.2	71554.1
206	182	1.13672e+09	9787.55	86797.1
206	98	2.60786e+09	40078.7	49657.7
206	66	2.61213e+09	40608.8	47346.1
206	55	2.33947e+09	26174.7	64289.1
206	34	2.45903e+09	28424.1	67715.6
206	187	1.17427e+09	17497.3	69707.1
206	33	2.33517e+09	26734.6	62921.1
87	95	1.31079e+09	90274.5	285043
206	140	1.31771e+09	17769.5	75239.4
206	202	5.59959e+08	5133.33	84207.7
206	155	1.21313e+09	3682.65	84527.9
206	201	5.3574e+08	28396.8	73903.6
206	205	5.56701e+08	6822.57	83609.7
206	32	2.33953e+09	31775.2	62338.7
206	203	5.31779e+08	25251.6	66434.7
206	99	2.60535e+09	29829.3	59941.5
206	59	2.30814e+09	27432.4	64345.8
206	119	2.58803e+09	38788.3	47346.3
206	41	2.2605e+09	28217.8	60724.9
206	65	2.58996e+09	52113.3	34730.5
206	173	1.12381e+09	2407.46	81771.1
206	161	1.16035e+09	3741.9	82811.1
206	204	5.64314e+08	23284.5	62811.1
206	103	2.4922e+09	25445.1	58691.9
206	116	2.53279e+09	27007.6	56973.3
206	53	2.17372e+09	2933.8	82273.8
68	46	8.33166e+09	14396.9	802160
206	56	2.23052e+09	26316.6	59813.7
206	38	2.29239e+09	25213.6	63217.4
206	171	1.20089e+09	5440.04	79846.9
206	180	1.14202e+09	16531.4	68987.2
206	93	2.55817e+09	26061.5	61168.8
206	1	2.25332e+09	25773	59159.6
206	19	2.19256e+09	4071.53	82456.1
206	16	2.16038e+09	25901.1	58225.1
206	136	1.15875e+09	3339.58	81216.1
206	13	2.1613e+09	26003.9	56729.3
206	76	2.52273e+09	27474	55083.7
25	25	0.107491	116440	-8.6402e-12
25	15	4.01164e+08	24350.6	69874.1
25	101	9.05398e+08	25427.7	68136.8
87	144	1.00795e+10	19732	256654
25	123	3.03544e+09	21063.4	72449.6
25	149	3.15864e+09	24074.5	77698.2
25	139	2.88821e+09	16246.6	69714.4
25	122	2.67338e+09	17193	60741.3
163	199	1.32006e+10	61813.1	992199
25	42	4.56911e+08	19666.8	81744.2
25	164	3.4887e+09	36437.2	69849.9
25	175	2.85863e+09	23648.8	60363
25	188	2.7627e+09	13205.6	67779.5
25	172	2.67789e+09	18543.8	72606.7
25	22	3.50386e+08	2896.61	87974.5
25	44	4.24867e+08	34121.7	74451.6
25	197	2.32653e+09	14105.4	83072.6
68	24	8.35422e+09	41381.3	770031
25	108	7.15719e+08	7935.24	68878.6
25	184	2.63003e+09	28837.8	47859.6
25	125	2.50336e+09	4076.98	68137
25	177	2.5436e+09	14011.8	59079.9
25	152	2.61962e+09	29319	46805.7
25	63	1.2083e+09	34317.2	63505.5
25	81	7.83166e+08	4832.46	69007.2
25	48	3.24872e+08	8920.86	71800.6
25	111	8.08212e+08	8692.04	70941.4
87	5	2.62747e+09	66896.8	342875
25	138	2.35245e+09	13648.4	55720.2
25	148	2.99406e+09	38620.5	54062.3
25	114	7.22957e+08	12393.8	67883.4
25	141	2.44323e+09	14184.5	57634.1
25	43	3.49878e+08	4038.61	72830.9
25	113	8.71304e+08	21700.9	69717
25	153	2.37713e+09	13533.9	55173.9
25	211	1.83431e+09	10373.7	67209.8
25	186	2.50791e+09	20949.8	54815.6
25	74	8.35723e+08	24109.2	47487.1
25	106	7.59178e+08	19441.6	52194
25	18	3.97215e+08	7368.52	77824.7
25	132	2.49527e+09	16793.4	58041
25	31	2.85695e+08	37129.2	58221.8
25	28	2.99802e+08	20527.2	59413
25	47	2.6604e+08	26735	52664.5
68	91	6.80222e+09	8814.06	786210
25	117	8.00003e+08	18003.8	50325.4
25	57	3.1634e+08	16255.2	65193.6
25	39	3.04465e+08	22564.5	48694.8
25	45	3.45721e+08	5613.93	77387.8
25	182	2.49236e+09	38426.8	36985.4
25	98	7.77644e+08	18205.2	50358.7
25	66	7.722e+08	20819.7	45962.7
25	55	3.74737e+08	3810.51	65480.7
25	34	2.81477e+08	26957	48010.2
25	187	2.2605e+09	13232.3	52799.5
25	33	3.12247e+08	3401.91	65081.2
25	140	2.45049e+09	14853.2	56983.2
25	202	1.80881e+09	24802.8	43365.7
87	194	1.10102e+10	19737.4	385272
25	155	2.32027e+09	13136.6	53901.4
25	201	2.09403e+09	14536.8	66591
25	205	1.82447e+09	15835	53424.7
25	32	3.1085e+08	6015.48	66925.8
25	203	1.88587e+09	4354.84	66158.9
25	99	8.01923e+08	21155.6	47442.7
25	59	3.31701e+08	6982.08	63623.6
25	119	7.5031e+08	17927.2	47035
25	41	3.2712e+08	23632.9	44137.2
25	65	7.57546e+08	3133.27	62538
25	173	2.16841e+09	2316.2	60689.8
25	161	2.26507e+09	6792.35	58588.1
25	204	1.70869e+09	13591.2	51331.9
25	103	7.01792e+08	17058.6	45905.9
25	116	7.41415e+08	20288.9	42519.5
25	53	3.51181e+08	2608.39	61426.7
25	56	3.65405e+08	2560.14	62397.6
25	38	3.07872e+08	22346.5	44911.9
25	171	2.25584e+09	12410.5	51703.9
25	180	2.20401e+09	13256.6	51089.5
25	93	6.9773e+08	2641.69	63416.1
25	1	3.56749e+08	6184.36	57575.7
25	19	2.985e+08	3755.03	61600.1
25	16	3.4867e+08	2534.54	60419.1
25	136	2.14765e+09	13030.4	50352.7
25	13	3.53917e+08	1627.15	59933.6
25	76	7.5096e+08	22617.4	38767.8
186	186	0.0216021	35090.3	-1.36424e-12
186	74	1.1595e+09	3446.99	27474.3
186	106	1.15057e+09	12379.3	18581.3
186	18	1.54009e+09	13038.4	31479.7
68	10	7.1199e+09	53001.5	761722
186	132	6.21269e+07	12874.9	21284.4
186	31	1.80849e+09	19655.6	35020.3
186	28	1.34987e+09	12199.4	27065.7
186	47	1.34908e+09	19894	18830.4
186	117	1.04845e+09	9959.95	17694.2
186	57	1.41405e+09	12517.6	28256.2
186	39	1.06343e+09	11757.7	18826.6
186	45	1.47467e+09	17953.3	24373.4
186	182	1.08343e+08	2782.9	31954.2
186	98	1.02124e+09	10868.2	17020.6
186	66	9.68768e+08	11307.7	14799.6
186	55	1.01468e+09	11252.9	17363.3
186	34	1.19937e+09	12217.7	22074.4
87	36	2.31852e+09	69748.7	300401
186	187	4.17484e+07	11603.4	13753.3
186	33	9.85713e+08	11953.9	15854.1
186	140	6.45856e+07	11846.1	19315.3
186	202	3.65283e+08	2237.58	25255.8
186	155	5.02912e+07	2616.53	23746.4
186	201	5.26179e+08	7143.14	33309.6
186	205	3.75108e+08	2481.82	26102.8
186	32	1.11399e+09	16670.4	15595.8
186	203	3.82492e+08	3680.95	26157.7
186	99	1.02383e+09	4775.67	23147.5
186	59	1.03993e+09	13509.6	16421
186	119	9.14598e+08	10721.7	13565.3
186	41	9.46623e+08	2841.68	24253.3
186	65	9.3117e+08	11227.3	13768.8
186	173	6.82255e+07	1429.31	20901.6
186	161	7.48661e+07	11415.1	13290.2
186	204	3.22978e+08	2134.14	22113.8
186	103	8.28223e+08	10462.9	11826.5
186	116	8.35608e+08	9133.59	12999.7
186	53	8.18598e+08	2406.43	20953.6
186	56	8.59627e+08	12174.7	12108
186	38	9.34264e+08	9564.98	17018.3
186	171	7.3104e+07	10840.9	12598.4
186	180	5.91928e+07	1357.33	22313.6
186	93	9.40666e+08	11312.8	14069.9
186	1	8.30991e+08	10741.5	12343.4
186	19	8.61076e+08	3266.1	21413.9
186	16	7.83758e+08	10982.1	11296.5
186	136	4.64913e+07	11455.6	11252.5
186	13	7.44422e+08	10508.9	10376.7
186	76	7.8958e+08	12112.9	8597.2
161	161	0.000300827	14320.4	1.81899e-12
161	204	1.65217e+08	2195.48	11667.5
161	103	4.63019e+08	1284.28	10620.2
161	116	4.63071e+08	1567.61	10180.7
161	53	4.64818e+08	2363.01	10612.1
161	56	5.01915e+08	2576.08	11321.6
161	38	5.85051e+08	1995.91	14202.5
161	171	7.71887e+06	2583.95	10470.4
161	180	1.08844e+07	1470.7	11815.3
161	93	5.80989e+08	2431.51	12566.2
161	1	4.68483e+08	1734.75	10965.3
161	19	5.11195e+08	3208.29	11086.8
161	16	4.27402e+08	1894.31	9999.31
161	136	3.38541e+07	1995.34	10327.8
163	126	9.34889e+09	26009.6	976441
161	13	3.82528e+08	1510.25	8990.46
161	76	4.10623e+08	2584.54	7740.61
68	82	6.46323e+09	8779.6	789623
87	75	8.14289e+08	60938.5	275652
68	185	2.56186e+10	40828.8	765111
87	199	9.35583e+09	36793.4	328355
68	25	7.51462e+09	70325.9	763489
87	126	9.60431e+09	47617.7	265969
163	210	1.00567e+10	83073.8	995837
68	15	6.53286e+09	38559.9	773039
87	210	1.0381e+10	20634.3	369412
68	101	6.30852e+09	85542.6	725396
87	130	1.3516e+10	35823.7	343145
87	105	1.23983e+09	60154.8	251335
68	123	2.67729e+10	9789.54	801098
163	130	4.45947e+09	153515	914318
87	29	2.19832e+09	35773.5	312883
68	149	2.0475e+10	24510.7	794636
87	100	8.17803e+08	49724.2	251778
68	139	2.69598e+10	5338.77	797996
87	72	9.37831e+08	43279.1	267700
68	122	2.68447e+10	4176.21	791132
87	109	8.54967e+08	35646.1	248927
163	105	2.6138e+10	53143.6	947210
68	42	6.53677e+09	78076.3	740709
87	8	2.21796e+09	60417.8	275444
68	164	2.64627e+10	37058.8	786602
87	20	2.46918e+09	41782	303916
68	175	2.75604e+10	12016.9	789369
87	167	1.10151e+10	50346.8	272655
68	188	2.72878e+10	29705.6	768653
163	29	3.60085e+10	39304.9	998216
87	150	9.51478e+09	40750	278655
68	172	2.19577e+10	18926.1	789598
87	26	2.38122e+09	58269.9	281492
68	22	8.20829e+09	77544.2	730701
87	35	2.48561e+09	21802.2	305793
68	44	8.06266e+09	32982.6	792965
87	79	7.11949e+08	67742.7	269479
163	100	3.72975e+10	39280.3	951086
87	158	9.31296e+09	29423.7	285949
68	197	2.22904e+10	81968	732584
87	169	1.02166e+10	17432.9	301635
68	108	6.41611e+09	27129.6	767058
87	168	7.89702e+09	40379.7	280613
68	184	2.651e+10	8286.7	785785
87	88	9.35559e+08	43903.7	248002
68	125	2.67964e+10	4181.26	785407
87	11	1.94924e+09	45450.2	265038
163	72	3.65956e+10	73450	926393
87	200	9.78787e+09	19867	332057
68	177	2.7136e+10	3918.25	786547
87	129	1.14812e+10	15591.2	311286
68	152	2.71133e+10	4450.63	789048
87	146	9.19718e+09	27316.2	285206
68	63	6.52766e+09	37107.8	778089
87	160	8.7084e+09	41105.3	262507
163	109	3.81425e+10	75856.8	897581
68	81	6.92764e+09	5564.17	785649
87	50	1.75354e+09	44597	281695
87	196	8.22056e+09	21699.5	266372
68	48	7.8485e+09	21394.3	776701
87	90	6.62262e+08	45798.5	237125
68	111	6.12878e+09	18440.8	778567
87	2	2.25686e+09	24475.9	290163
87	3	3.0326e+09	12188.8	310695
68	138	2.67151e+10	2163.41	784579
163	8	3.34503e+10	52775	971951
87	208	8.86813e+09	20720.4	291018
68	148	2.54683e+10	21191	788866
87	209	8.2846e+09	13021.2	290836
87	176	1.17474e+10	51513.5	274000
68	114	6.61572e+09	46296.4	751355
87	4	3.22878e+09	30451	272921
68	141	2.67943e+10	3223.74	785969
87	77	8.4866e+08	75743.5	239989
87	206	7.38358e+09	79132.5	217794
68	43	7.84999e+09	41086	753157
163	20	3.56072e+10	28837.8	1.00572e+06
87	147	1.05123e+10	19208.8	273497
68	113	5.55007e+09	61619.2	747173
87	178	9.30355e+09	19915.4	228545
87	7	2.86503e+09	17627.2	282795
68	153	2.67347e+10	2936.89	783145
87	17	1.48868e+09	11950.4	269958
68	211	2.04384e+10	8708.77	786249
87	135	8.54438e+09	14469.1	245332
163	167	7.53381e+09	57534.6	954331
87	80	6.04302e+08	80233.4	195215
68	186	2.52624e+10	39316.5	753823
87	51	2.22607e+09	26766.8	266106
68	74	6.89515e+09	9334.62	779636
87	151	9.87563e+09	9437.19	262020
87	54	2.17247e+09	36427.1	260928
68	106	7.20601e+09	4678.24	784331
87	115	1.03229e+09	23562.7	257097
68	18	6.68252e+09	17126.5	785441
87	170	7.10843e+09	54079.5	235500
163	150	8.91091e+09	21842.8	986427
87	27	1.67595e+09	40833.1	229435
68	132	2.61729e+10	4401.26	787807
87	64	1.02062e+09	15216.7	248827
68	31	7.37762e+09	101271	711454
87	94	9.10419e+08	42315.5	236934
87	183	1.01321e+10	36034.9	256228
68	28	6.94486e+09	33279.9	764034
87	137	8.28569e+09	20148.8	256849
68	47	7.63769e+09	34080.5	762693
87	71	9.15919e+08	18221.9	235872
87	12	1.66617e+09	39319	240182
68	117	7.36874e+09	4228.62	781475
163	26	3.1027e+10	32829.5	995797
87	107	8.21971e+08	21059.5	226951
68	57	6.86801e+09	44611	754212
87	14	2.37233e+09	54534.7	223022
87	181	7.51477e+09	43301.5	219985
68	39	7.81171e+09	23293.4	765340
87	23	2.05788e+09	16987.7	267624
68	45	7.75825e+09	71801.9	728574
87	110	5.43664e+08	69601.2	202588
87	97	9.76127e+08	45872.9	223548
68	182	2.60474e+10	20043.1	772743
87	37	1.97103e+09	17923.1	251303
163	35	2.42138e+10	45718.4	970741
87	46	2.08697e+09	33787.9	224709
68	98	7.0454e+09	25059.7	760878
87	24	2.08845e+09	25793.9	227558
68	66	7.11816e+09	8331.91	775824
87	91	9.5576e+08	17074.1	219889
87	10	1.62479e+09	46316.7	210347
68	55	8.07193e+09	3630.35	783035
87	82	7.70631e+08	12344.4	227999
68	34	7.01019e+09	12175.6	780166
87	185	8.82185e+09	29684.7	218195
87	25	2.30148e+09	39230.8	236524
68	187	2.64948e+10	2342.16	781064
87	15	1.79447e+09	32274.6	221264
163	79	3.37819e+10	40906.2	985180
68	33	8.02591e+09	4479.34	781378
87	101	7.65469e+08	40068.5	212810
87	123	9.21267e+09	22807.9	230019
68	140	2.71605e+10	3548.38	785662
87	149	7.63253e+09	23375.5	237711
68	202	2.25513e+10	3309.37	782233
87	139	9.15237e+09	4613.62	240661
87	122	8.889e+09	3180.41	234068
68	155	2.69395e+10	3083.25	781329
87	42	1.27513e+09	15590.9	245134
87	164	9.58204e+09	14536.4	251065
68	201	2.26194e+10	29207.4	769294
87	175	9.25634e+09	20305.3	223020
163	158	8.93448e+09	52706.5	951530
68	205	2.23847e+10	40685.5	745948
87	188	9.04914e+09	20113.6	220185
87	172	7.94145e+09	17910.6	232554
68	32	8.02223e+09	6524.38	783791
87	22	2.18616e+09	17947.5	232237
87	44	2.10189e+09	33851.5	234036
68	203	2.23201e+10	4710.88	783177
87	197	7.67692e+09	20024.1	236468
68	99	6.89063e+09	31087.7	754885
87	108	7.09837e+08	19032.6	217095
87	184	8.72555e+09	7757.57	228254
68	59	8.09223e+09	4541.64	783438
87	125	8.71546e+09	3596.82	227931
68	119	7.34634e+09	8103.01	774233
87	177	8.82276e+09	2576.51	229829
163	169	8.76319e+09	56006.6	951925
68	41	7.73878e+09	4496.44	780648
87	152	8.88584e+09	20759.8	214679
